# Election: 2020 Presidential Primary (2020-06-02) - Election ID: 83 - Lancaster County
# Report generated on: 2026-05-29T00:46:04
Election Name,County Name,Office Name,District Name,Party Name,Candidate Name,Votes,Yes Votes,No Votes,Election Day Votes,ElectionDay Yes Votes,Election Day No Votes,Mail Votes,Mail Yes Votes,Mail No Votes,Provisional Votes,Provisional Yes Votes,Provisional No Votes
2020 Presidential Primary,LANCASTER,Senator in the General Assembly,13th Senatorial District,Republican,SCOTT MARTIN,"23,386",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,13th Legislative District,Democratic,RICHARD RUGGIERI,188,0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,13th Legislative District,Republican,JOHN LAWRENCE,379,0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,37th Legislative District,Democratic,JOHN PADORA,"3,841",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,37th Legislative District,Republican,MINDY FEE,"8,782",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,41st Legislative District,Democratic,MICHELE WHERLEY,"7,177",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,41st Legislative District,Republican,BRETT R MILLER,"6,973",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,41st Legislative District,Republican,BRAD WITMER,"1,240",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,43rd Legislative District,Republican,KEITH J GREINER,"7,201",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,96th Legislative District,Democratic,MIKE STURLA,"6,332",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,97th Legislative District,Democratic,DANA HAMP GULICK,"7,844",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,97th Legislative District,Republican,STEVE MENTZER,"8,633",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,98th Legislative District,Democratic,BILL TROUTMAN,"4,269",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,98th Legislative District,Republican,DAVID S. HICKERNELL,"6,969",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,99th Legislative District,Democratic,RICK HODGE,"2,817",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,99th Legislative District,Republican,DAVE ZIMMERMAN,"7,016",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,100th Legislative District,Republican,BRYAN D CUTLER,"6,327",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,128th Legislative District,Republican,MARK M GILLEN,975,0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,129th Legislative District,Democratic,KELLY MCDONOUGH,613,0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Representative in the General Assembly,129th Legislative District,Republican,JIM COX,"1,593",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Democratic National Convention,11th Congressional District,Democratic,LAUREN EDGELL,"18,549",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Democratic National Convention,11th Congressional District,Democratic,ELIZA BOOTH,"18,097",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Democratic National Convention,11th Congressional District,Democratic,ZAKARY GREGG,"11,154",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Democratic National Convention,11th Congressional District,Democratic,BRYAN HOWER,"27,455",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Democratic National Convention,11th Congressional District,Democratic,NELLY TORRES,"16,911",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Democratic National Convention,11th Congressional District,Democratic,MICHAEL MAGUIRE,"27,255",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Democratic National Convention,11th Congressional District,Democratic,JONATHAN SMUCKER,"12,821",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Republican National Convention,11th Congressional District,Republican,BILL NEFF,"19,242",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Republican National Convention,11th Congressional District,Republican,JOSH PARSONS,"30,295",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Republican National Convention,11th Congressional District,Republican,JOE SACCO,"6,960",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Republican National Convention,11th Congressional District,Republican,ELAM STOLTZFUS,"19,048",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Republican National Convention,11th Congressional District,Republican,LLOYD K. SMUCKER,"48,849",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Delegate to Republican National Convention,11th Congressional District,Republican,ALLISON BLEW,"27,170",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Alt Delegate to Republican National Convention,11th Congressional District,Republican,GLEN G BEILER JR,"45,905",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Alt Delegate to Republican National Convention,11th Congressional District,Republican,JENNA GEESEY,"42,317",0,0,0,0,0,0,0,0,0,0,0
2020 Presidential Primary,LANCASTER,Alt Delegate to Republican National Convention,11th Congressional District,Republican,BRYANT J GLICK,"40,032",0,0,0,0,0,0,0,0,0,0,0
